"X","T1_Spelling","T1_ID","T1_Seed","T2_Spelling","T2_ID","T2_Seed","Pred"
609,"baylor",1124,3,"yale",1463,13,0.680486142635345
610,"baylor",1124,3,"charleston",1158,13,0.794898629188538
611,"baylor",1124,3,"oakland",1324,14,0.730878710746765
612,"baylor",1124,3,"akron",1103,14,0.783574819564819
613,"baylor",1124,3,"morehead state",1287,14,0.801033794879913
614,"baylor",1124,3,"colgate",1159,14,0.795372068881989
615,"baylor",1124,3,"long beach state",1253,15,0.773366034030914
616,"baylor",1124,3,"south dakota state",1355,15,0.783108413219452
617,"baylor",1124,3,"saint peter's",1389,15,0.762795329093933
618,"baylor",1124,3,"western kentucky",1443,15,0.823821425437927
619,"baylor",1124,3,"grambling state",1212,16,0.774397611618042
620,"baylor",1124,3,"stetson",1391,16,0.777465343475342
621,"baylor",1124,3,"howard",1224,16,0.782427132129669
622,"baylor",1124,3,"longwood",1255,16,0.755492925643921
623,"baylor",1124,3,"montana state",1286,16,0.772153556346893
624,"baylor",1124,3,"wagner",1447,16,0.775194764137268
625,"illinois",1228,3,"kentucky",1246,3,0.461934149265289
626,"illinois",1228,3,"alabama",1104,4,0.417966902256012
627,"illinois",1228,3,"kansas",1242,4,0.435661166906357
628,"illinois",1228,3,"auburn",1120,4,0.336502403020859
629,"illinois",1228,3,"duke",1181,4,0.488270491361618
630,"illinois",1228,3,"saint mary's",1388,5,0.584888935089111
631,"illinois",1228,3,"gonzaga",1211,5,0.601305603981018
632,"illinois",1228,3,"wisconsin",1458,5,0.468299567699432
633,"illinois",1228,3,"san diego state",1361,5,0.439093798398972
634,"illinois",1228,3,"texas tech",1403,6,0.469993412494659
635,"illinois",1228,3,"clemson",1155,6,0.45195409655571
636,"illinois",1228,3,"byu",1140,6,0.52438473701477
637,"illinois",1228,3,"south carolina",1376,6,0.67234480381012
638,"illinois",1228,3,"texas",1400,7,0.494641363620758
639,"illinois",1228,3,"florida",1196,7,0.541319668292999
640,"illinois",1228,3,"washington state",1450,7,0.631945252418518
641,"illinois",1228,3,"dayton",1173,7,0.465793639421463
642,"illinois",1228,3,"florida atlantic",1194,8,0.554503202438354
643,"illinois",1228,3,"utah state",1429,8,0.420759707689285
644,"illinois",1228,3,"mississippi state",1280,8,0.411413788795471
645,"illinois",1228,3,"nebraska",1304,8,0.478662759065628
646,"illinois",1228,3,"texas a&m",1401,9,0.431182533502579
647,"illinois",1228,3,"northwestern",1321,9,0.479563981294632
648,"illinois",1228,3,"michigan state",1277,9,0.468362778425217
649,"illinois",1228,3,"tcu",1395,9,0.608223617076874
650,"illinois",1228,3,"virginia",1438,10,0.630438685417175
651,"illinois",1228,3,"colorado",1160,10,0.547502756118774
652,"illinois",1228,3,"boise state",1129,10,0.472169369459152
653,"illinois",1228,3,"drake",1179,10,0.581010043621063
654,"illinois",1228,3,"nevada",1305,10,0.506722748279572
655,"illinois",1228,3,"colorado state",1161,10,0.518631815910339
656,"illinois",1228,3,"new mexico",1307,11,0.475300014019012
657,"illinois",1228,3,"oregon",1332,11,0.500852048397064
658,"illinois",1228,3,"north carolina state",1301,11,0.615392506122589
659,"illinois",1228,3,"duquesne",1182,11,0.628654181957245
660,"illinois",1228,3,"mcneese",1270,12,0.725250601768494
661,"illinois",1228,3,"james madison",1241,12,0.669446170330048
662,"illinois",1228,3,"uab",1412,12,0.593066155910492
663,"illinois",1228,3,"grand canyon",1213,12,0.616629660129547
664,"illinois",1228,3,"samford",1359,13,0.638159096240997
665,"illinois",1228,3,"vermont",1436,13,0.702416658401489
666,"illinois",1228,3,"yale",1463,13,0.508220076560974
667,"illinois",1228,3,"charleston",1158,13,0.743562996387482
668,"illinois",1228,3,"oakland",1324,14,0.597835063934326
669,"illinois",1228,3,"akron",1103,14,0.652915358543396
670,"illinois",1228,3,"morehead state",1287,14,0.73410964012146
671,"illinois",1228,3,"colgate",1159,14,0.721147060394287
672,"illinois",1228,3,"long beach state",1253,15,0.75324547290802
673,"illinois",1228,3,"south dakota state",1355,15,0.755361080169678
674,"illinois",1228,3,"saint peter's",1389,15,0.714841783046722
675,"illinois",1228,3,"western kentucky",1443,15,0.76681262254715
676,"illinois",1228,3,"grambling state",1212,16,0.766409635543823
677,"illinois",1228,3,"stetson",1391,16,0.747580468654633
678,"illinois",1228,3,"howard",1224,16,0.767525732517242
679,"illinois",1228,3,"longwood",1255,16,0.725457191467285
680,"illinois",1228,3,"montana state",1286,16,0.746717810630798
681,"illinois",1228,3,"wagner",1447,16,0.756685256958008
682,"kentucky",1246,3,"alabama",1104,4,0.312515079975128
683,"kentucky",1246,3,"kansas",1242,4,0.444724708795547
684,"kentucky",1246,3,"auburn",1120,4,0.206388220191002
685,"kentucky",1246,3,"duke",1181,4,0.530242621898651
686,"kentucky",1246,3,"saint mary's",1388,5,0.547754049301147
687,"kentucky",1246,3,"gonzaga",1211,5,0.571127533912659
688,"kentucky",1246,3,"wisconsin",1458,5,0.459568917751312
689,"kentucky",1246,3,"san diego state",1361,5,0.451794326305389
690,"kentucky",1246,3,"texas tech",1403,6,0.460790187120438
691,"kentucky",1246,3,"clemson",1155,6,0.46089693903923
692,"kentucky",1246,3,"byu",1140,6,0.434017658233643
693,"kentucky",1246,3,"south carolina",1376,6,0.661512017250061
694,"kentucky",1246,3,"texas",1400,7,0.441292434930801
695,"kentucky",1246,3,"florida",1196,7,0.460675209760666
696,"kentucky",1246,3,"washington state",1450,7,0.574349105358124
697,"kentucky",1246,3,"dayton",1173,7,0.412268757820129
698,"kentucky",1246,3,"florida atlantic",1194,8,0.45224404335022
699,"kentucky",1246,3,"utah state",1429,8,0.418165981769562
700,"kentucky",1246,3,"mississippi state",1280,8,0.4330675303936
701,"kentucky",1246,3,"nebraska",1304,8,0.409780085086823
702,"kentucky",1246,3,"texas a&m",1401,9,0.429816395044327
703,"kentucky",1246,3,"northwestern",1321,9,0.453422874212265
704,"kentucky",1246,3,"michigan state",1277,9,0.42256635427475
705,"kentucky",1246,3,"tcu",1395,9,0.538361489772797
706,"kentucky",1246,3,"virginia",1438,10,0.531118273735046
707,"kentucky",1246,3,"colorado",1160,10,0.477178663015366
708,"kentucky",1246,3,"boise state",1129,10,0.432356476783752
709,"kentucky",1246,3,"drake",1179,10,0.56955873966217
710,"kentucky",1246,3,"nevada",1305,10,0.506001234054565
711,"kentucky",1246,3,"colorado state",1161,10,0.456177115440369
712,"kentucky",1246,3,"new mexico",1307,11,0.39370796084404
713,"kentucky",1246,3,"oregon",1332,11,0.485804110765457
714,"kentucky",1246,3,"north carolina state",1301,11,0.528987944126129
715,"kentucky",1246,3,"duquesne",1182,11,0.481910586357117
716,"kentucky",1246,3,"mcneese",1270,12,0.767016530036926
717,"kentucky",1246,3,"james madison",1241,12,0.670110166072845
718,"kentucky",1246,3,"uab",1412,12,0.433681398630142
719,"kentucky",1246,3,"grand canyon",1213,12,0.69152182340622
720,"kentucky",1246,3,"samford",1359,13,0.697516798973083
721,"kentucky",1246,3,"vermont",1436,13,0.78464925289154
722,"kentucky",1246,3,"yale",1463,13,0.502952933311462
723,"kentucky",1246,3,"charleston",1158,13,0.754939556121826
724,"kentucky",1246,3,"oakland",1324,14,0.511934816837311
725,"kentucky",1246,3,"akron",1103,14,0.693428456783295
726,"kentucky",1246,3,"morehead state",1287,14,0.752222537994385
727,"kentucky",1246,3,"colgate",1159,14,0.789215803146362
728,"kentucky",1246,3,"long beach state",1253,15,0.739605605602264
729,"kentucky",1246,3,"south dakota state",1355,15,0.80017614364624
730,"kentucky",1246,3,"saint peter's",1389,15,0.786487400531769
731,"kentucky",1246,3,"western kentucky",1443,15,0.815799534320831
732,"kentucky",1246,3,"grambling state",1212,16,0.776804387569427
733,"kentucky",1246,3,"stetson",1391,16,0.79274594783783
734,"kentucky",1246,3,"howard",1224,16,0.794204115867615
735,"kentucky",1246,3,"longwood",1255,16,0.773407936096191
736,"kentucky",1246,3,"montana state",1286,16,0.793581247329712
737,"kentucky",1246,3,"wagner",1447,16,0.82152932882309
738,"alabama",1104,4,"kansas",1242,4,0.516212046146393
739,"alabama",1104,4,"auburn",1120,4,0.437759757041931
740,"alabama",1104,4,"duke",1181,4,0.663598597049713
741,"alabama",1104,4,"saint mary's",1388,5,0.635004639625549
742,"alabama",1104,4,"gonzaga",1211,5,0.699260532855988
743,"alabama",1104,4,"wisconsin",1458,5,0.586400270462036
744,"alabama",1104,4,"san diego state",1361,5,0.527560770511627
745,"alabama",1104,4,"texas tech",1403,6,0.622352123260498
746,"alabama",1104,4,"clemson",1155,6,0.556697189807892
747,"alabama",1104,4,"byu",1140,6,0.659531056880951
748,"alabama",1104,4,"south carolina",1376,6,0.725800573825836
749,"alabama",1104,4,"texas",1400,7,0.630063652992249
750,"alabama",1104,4,"florida",1196,7,0.640169680118561
751,"alabama",1104,4,"washington state",1450,7,0.693800091743469
752,"alabama",1104,4,"dayton",1173,7,0.586987853050232
753,"alabama",1104,4,"florida atlantic",1194,8,0.680269420146942
754,"alabama",1104,4,"utah state",1429,8,0.608040153980255
755,"alabama",1104,4,"mississippi state",1280,8,0.523879051208496
756,"alabama",1104,4,"nebraska",1304,8,0.633295595645905
757,"alabama",1104,4,"texas a&m",1401,9,0.59469747543335
758,"alabama",1104,4,"northwestern",1321,9,0.616863906383514
759,"alabama",1104,4,"michigan state",1277,9,0.516293823719025
760,"alabama",1104,4,"tcu",1395,9,0.701410889625549
761,"alabama",1104,4,"virginia",1438,10,0.616312146186829
762,"alabama",1104,4,"colorado",1160,10,0.685058414936066
763,"alabama",1104,4,"boise state",1129,10,0.593563377857208
764,"alabama",1104,4,"drake",1179,10,0.668116629123688
765,"alabama",1104,4,"nevada",1305,10,0.655362248420715
766,"alabama",1104,4,"colorado state",1161,10,0.576830744743347
767,"alabama",1104,4,"new mexico",1307,11,0.5953728556633
768,"alabama",1104,4,"oregon",1332,11,0.64183098077774
769,"alabama",1104,4,"north carolina state",1301,11,0.72804844379425
770,"alabama",1104,4,"duquesne",1182,11,0.714400768280029
771,"alabama",1104,4,"mcneese",1270,12,0.688208758831024
772,"alabama",1104,4,"james madison",1241,12,0.675658464431763
773,"alabama",1104,4,"uab",1412,12,0.678341329097748
774,"alabama",1104,4,"grand canyon",1213,12,0.654141128063202
775,"alabama",1104,4,"samford",1359,13,0.627750098705292
776,"alabama",1104,4,"vermont",1436,13,0.68285197019577
777,"alabama",1104,4,"yale",1463,13,0.660690069198608
778,"alabama",1104,4,"charleston",1158,13,0.739077150821686
779,"alabama",1104,4,"oakland",1324,14,0.649372220039368
780,"alabama",1104,4,"akron",1103,14,0.680519819259644
781,"alabama",1104,4,"morehead state",1287,14,0.725509762763977
782,"alabama",1104,4,"colgate",1159,14,0.718730628490448
783,"alabama",1104,4,"long beach state",1253,15,0.747245252132416
784,"alabama",1104,4,"south dakota state",1355,15,0.779246628284454
785,"alabama",1104,4,"saint peter's",1389,15,0.760549604892731
786,"alabama",1104,4,"western kentucky",1443,15,0.721663951873779
787,"alabama",1104,4,"grambling state",1212,16,0.77427065372467
788,"alabama",1104,4,"stetson",1391,16,0.771617829799652
789,"alabama",1104,4,"howard",1224,16,0.780116736888885
790,"alabama",1104,4,"longwood",1255,16,0.75970995426178
791,"alabama",1104,4,"montana state",1286,16,0.775667667388916
792,"alabama",1104,4,"wagner",1447,16,0.786134123802185
793,"kansas",1242,4,"auburn",1120,4,0.212246343493462
794,"kansas",1242,4,"duke",1181,4,0.634035706520081
795,"kansas",1242,4,"saint mary's",1388,5,0.673326253890991
796,"kansas",1242,4,"gonzaga",1211,5,0.638036727905273
797,"kansas",1242,4,"wisconsin",1458,5,0.446526378393173
798,"kansas",1242,4,"san diego state",1361,5,0.474174290895462
799,"kansas",1242,4,"texas tech",1403,6,0.446545451879501
800,"kansas",1242,4,"clemson",1155,6,0.419194757938385
801,"kansas",1242,4,"byu",1140,6,0.494935482740402
802,"kansas",1242,4,"south carolina",1376,6,0.699566125869751
803,"kansas",1242,4,"texas",1400,7,0.444622248411179
804,"kansas",1242,4,"florida",1196,7,0.465800166130066
805,"kansas",1242,4,"washington state",1450,7,0.649774551391602
806,"kansas",1242,4,"dayton",1173,7,0.400214374065399
807,"kansas",1242,4,"florida atlantic",1194,8,0.475526243448257
808,"kansas",1242,4,"utah state",1429,8,0.432185351848602
809,"kansas",1242,4,"mississippi state",1280,8,0.396718829870224
810,"kansas",1242,4,"nebraska",1304,8,0.401622503995895
811,"kansas",1242,4,"texas a&m",1401,9,0.437209606170654
812,"kansas",1242,4,"northwestern",1321,9,0.453076094388962
813,"kansas",1242,4,"michigan state",1277,9,0.414590954780579
814,"kansas",1242,4,"tcu",1395,9,0.603651642799377
815,"kansas",1242,4,"virginia",1438,10,0.64298540353775
816,"kansas",1242,4,"colorado",1160,10,0.491473764181137
817,"kansas",1242,4,"boise state",1129,10,0.382590532302856
818,"kansas",1242,4,"drake",1179,10,0.700107932090759
819,"kansas",1242,4,"nevada",1305,10,0.572971165180206
820,"kansas",1242,4,"colorado state",1161,10,0.503643274307251
821,"kansas",1242,4,"new mexico",1307,11,0.386435747146606
822,"kansas",1242,4,"oregon",1332,11,0.483108341693878
823,"kansas",1242,4,"north carolina state",1301,11,0.62639856338501
824,"kansas",1242,4,"duquesne",1182,11,0.422773897647858
825,"kansas",1242,4,"mcneese",1270,12,0.727744519710541
826,"kansas",1242,4,"james madison",1241,12,0.651145040988922
827,"kansas",1242,4,"uab",1412,12,0.442224979400635
828,"kansas",1242,4,"grand canyon",1213,12,0.724582970142365
829,"kansas",1242,4,"samford",1359,13,0.687085509300232
830,"kansas",1242,4,"vermont",1436,13,0.74443393945694
831,"kansas",1242,4,"yale",1463,13,0.541302263736725
832,"kansas",1242,4,"charleston",1158,13,0.719956755638123
833,"kansas",1242,4,"oakland",1324,14,0.619097769260406
834,"kansas",1242,4,"akron",1103,14,0.687179923057556
835,"kansas",1242,4,"morehead state",1287,14,0.744767963886261
836,"kansas",1242,4,"colgate",1159,14,0.74713671207428
837,"kansas",1242,4,"long beach state",1253,15,0.738434910774231
838,"kansas",1242,4,"south dakota state",1355,15,0.770750761032104
839,"kansas",1242,4,"saint peter's",1389,15,0.757131814956665
840,"kansas",1242,4,"western kentucky",1443,15,0.782586693763733
841,"kansas",1242,4,"grambling state",1212,16,0.755066871643066
842,"kansas",1242,4,"stetson",1391,16,0.767780244350433
843,"kansas",1242,4,"howard",1224,16,0.776395857334137
844,"kansas",1242,4,"longwood",1255,16,0.782244861125946
845,"kansas",1242,4,"montana state",1286,16,0.773787021636963
846,"kansas",1242,4,"wagner",1447,16,0.783983945846558
847,"auburn",1120,4,"duke",1181,4,0.624118685722351
848,"auburn",1120,4,"saint mary's",1388,5,0.741058647632599
849,"auburn",1120,4,"gonzaga",1211,5,0.757964491844177
850,"auburn",1120,4,"wisconsin",1458,5,0.634251058101654
851,"auburn",1120,4,"san diego state",1361,5,0.509832441806793
852,"auburn",1120,4,"texas tech",1403,6,0.58239758014679
853,"auburn",1120,4,"clemson",1155,6,0.568716764450073
854,"auburn",1120,4,"byu",1140,6,0.577463924884796
855,"auburn",1120,4,"south carolina",1376,6,0.766594707965851
856,"auburn",1120,4,"texas",1400,7,0.658068478107452
857,"auburn",1120,4,"florida",1196,7,0.638502836227417
858,"auburn",1120,4,"washington state",1450,7,0.67495208978653
859,"auburn",1120,4,"dayton",1173,7,0.533835053443909
860,"auburn",1120,4,"florida atlantic",1194,8,0.657087087631226
861,"auburn",1120,4,"utah state",1429,8,0.532585263252258
862,"auburn",1120,4,"mississippi state",1280,8,0.589712560176849
863,"auburn",1120,4,"nebraska",1304,8,0.77334988117218
864,"auburn",1120,4,"texas a&m",1401,9,0.666465282440186
865,"auburn",1120,4,"northwestern",1321,9,0.57151859998703
866,"auburn",1120,4,"michigan state",1277,9,0.593319833278656
867,"auburn",1120,4,"tcu",1395,9,0.697195172309875
868,"auburn",1120,4,"virginia",1438,10,0.759058654308319
869,"auburn",1120,4,"colorado",1160,10,0.705661773681641
870,"auburn",1120,4,"boise state",1129,10,0.753232955932617
871,"auburn",1120,4,"drake",1179,10,0.64658385515213
872,"auburn",1120,4,"nevada",1305,10,0.592512607574463
873,"auburn",1120,4,"colorado state",1161,10,0.594948291778564
874,"auburn",1120,4,"new mexico",1307,11,0.626846134662628
875,"auburn",1120,4,"oregon",1332,11,0.807891130447388
876,"auburn",1120,4,"north carolina state",1301,11,0.829281330108643
877,"auburn",1120,4,"duquesne",1182,11,0.826290428638458
878,"auburn",1120,4,"mcneese",1270,12,0.829505145549774
879,"auburn",1120,4,"james madison",1241,12,0.777970910072327
880,"auburn",1120,4,"uab",1412,12,0.783445656299591
881,"auburn",1120,4,"grand canyon",1213,12,0.810169279575348
882,"auburn",1120,4,"samford",1359,13,0.764026582241058
883,"auburn",1120,4,"vermont",1436,13,0.820631563663483
884,"auburn",1120,4,"yale",1463,13,0.725640833377838
885,"auburn",1120,4,"charleston",1158,13,0.831249892711639
886,"auburn",1120,4,"oakland",1324,14,0.830812573432922
887,"auburn",1120,4,"akron",1103,14,0.837108254432678
888,"auburn",1120,4,"morehead state",1287,14,0.816640198230743
889,"auburn",1120,4,"colgate",1159,14,0.86194658279419
890,"auburn",1120,4,"long beach state",1253,15,0.871994137763977
891,"auburn",1120,4,"south dakota state",1355,15,0.872152090072632
892,"auburn",1120,4,"saint peter's",1389,15,0.857631802558899
893,"auburn",1120,4,"western kentucky",1443,15,0.879894137382507
894,"auburn",1120,4,"grambling state",1212,16,0.868861794471741
895,"auburn",1120,4,"stetson",1391,16,0.877506911754608
896,"auburn",1120,4,"howard",1224,16,0.877263784408569
897,"auburn",1120,4,"longwood",1255,16,0.848788738250732
898,"auburn",1120,4,"montana state",1286,16,0.868516743183136
899,"auburn",1120,4,"wagner",1447,16,0.879546999931335
900,"duke",1181,4,"saint mary's",1388,5,0.636590123176575
901,"duke",1181,4,"gonzaga",1211,5,0.612608253955841
902,"duke",1181,4,"wisconsin",1458,5,0.461501121520996
903,"duke",1181,4,"san diego state",1361,5,0.429442256689072
904,"duke",1181,4,"texas tech",1403,6,0.466502666473389
905,"duke",1181,4,"clemson",1155,6,0.436385005712509
906,"duke",1181,4,"byu",1140,6,0.499685913324356
907,"duke",1181,4,"south carolina",1376,6,0.637327194213867
908,"duke",1181,4,"texas",1400,7,0.517956793308258
909,"duke",1181,4,"florida",1196,7,0.557445287704468
910,"duke",1181,4,"washington state",1450,7,0.613137423992157
